# integral[ exp(-x*t) / t^n, x=1..inf ]
# x                       n=1                       n=2                       n=3
5.966000000000000369e+01  2.028631623229733344e-28  1.996224336060175507e-28  1.964821544298007284e-28
5.967000000000000171e+01  2.008115185164326616e-28  1.976040775853730376e-28  1.944960389708463186e-28
5.967999999999999972e+01  1.987806292889077831e-28  1.956061340539982326e-28  1.925300048366976155e-28
5.968999999999999773e+01  1.967702846291043092e-28  1.936283965179395478e-28  1.905838489366816539e-28
5.970000000000000284e+01  1.947802766513772657e-28  1.916706605727090875e-28  1.886573702345985628e-28
5.971000000000000085e+01  1.928103995742148849e-28  1.897327238821408925e-28  1.867503697279386283e-28
5.971999999999999886e+01  1.908604496989277035e-28  1.878143861574484118e-28  1.848626504272955148e-28
5.973000000000000398e+01  1.889302253885646028e-28  1.859154491365054634e-28  1.829940173359995465e-28
5.974000000000000199e+01  1.870195270470438883e-28  1.840357165633381984e-28  1.811442774299595024e-28
5.975000000000000000e+01  1.851281570984816924e-28  1.821749941678110030e-28  1.793132396376931935e-28
5.975999999999999801e+01  1.832559199667449681e-28  1.803330896455330905e-28  1.775007148205759036e-28
5.977000000000000313e+01  1.814026220552020753e-28  1.785098126379592772e-28  1.757065157532803697e-28
5.978000000000000114e+01  1.795680717266874637e-28  1.767049747127005738e-28  1.739304571044204114e-28
5.978999999999999915e+01  1.777520792836556552e-28  1.749183893440212721e-28  1.721723554173813248e-28
5.980000000000000426e+01  1.759544569485476838e-28  1.731498718935450379e-28  1.704320290913530270e-28
5.981000000000000227e+01  1.741750188443567905e-28  1.713992395911556613e-28  1.687092983625551239e-28
5.982000000000000028e+01  1.724135809753793127e-28  1.696663115160813887e-28  1.670039852856428444e-28
5.982999999999999829e+01  1.706699612081734601e-28  1.679509085781810636e-28  1.653159137153115125e-28
5.984000000000000341e+01  1.689439792527022314e-28  1.662528534994144095e-28  1.636449092880809446e-28
5.985000000000000142e+01  1.672354566436767956e-28  1.645719707955057370e-28  1.619907994042705592e-28
5.985999999999999943e+01  1.655442167220739261e-28  1.629080867577820168e-28  1.603534132101462284e-28
5.987000000000000455e+01  1.638700846168544139e-28  1.612610294352058121e-28  1.587325815802572589e-28
5.988000000000000256e+01  1.622128872268641661e-28  1.596306286165883843e-28  1.571281370999530298e-28
5.989000000000000057e+01  1.605724532029092215e-28  1.580167158129751021e-28  1.555399140480655216e-28
5.989999999999999858e+01  1.589486129300234287e-28  1.564191242402180642e-28  1.539677483797788357e-28
5.991000000000000369e+01  1.573411985099093915e-28  1.548376888017202634e-28  1.524114777096654106e-28
5.992000000000000171e+01  1.557500437435640272e-28  1.532722460713604401e-28  1.508709412949005296e-28
5.992999999999999972e+01  1.541749841140670785e-28  1.517226342765784449e-28  1.493459800186354099e-28
5.993999999999999773e+01  1.526158567695581854e-28  1.501886932816461124e-28  1.478364363735501062e-28
5.995000000000000284e+01  1.510725005063770890e-28  1.486702645710970298e-28  1.463421544455656251e-28
5.996000000000000085e+01  1.495447557523816111e-28  1.471671912333335419e-28  1.448629798977280728e-28
5.996999999999999886e+01  1.480324645504256054e-28  1.456793179443874512e-28  1.433987599542447944e-28
5.998000000000000398e+01  1.465354705420108261e-28  1.442064909518553300e-28  1.419493433846913815e-28
5.999000000000000199e+01  1.450536189511072227e-28  1.427485580589958459e-28  1.405145804883794140e-28
6.000000000000000000e+01  1.435867565681256722e-28  1.413053686089795931e-28  1.390943230788719329e-28
6.000999999999999801e+01  1.421347317340643166e-28  1.398767734693079985e-28  1.376884244686668894e-28
6.002000000000000313e+01  1.406973943248090425e-28  1.384626250163841062e-28  1.362967394540288176e-28
6.003000000000000114e+01  1.392745957355992690e-28  1.370627771202449267e-28  1.349191242999803898e-28
6.003999999999999915e+01  1.378661888656402337e-28  1.356770851294405296e-28  1.335554367254360078e-28
6.005000000000000426e+01  1.364720281028811019e-28  1.343054058560715610e-28  1.322055358884940650e-28
6.006000000000000227e+01  1.350919693089467931e-28  1.329475975609818018e-28  1.308692823718791601e-28
6.007000000000000028e+01  1.337258698042128744e-28  1.316035199390895093e-28  1.295465381685219732e-28
6.007999999999999829e+01  1.323735883530426233e-28  1.302730341048783285e-28  1.282371666672950788e-28
6.009000000000000341e+01  1.310349851491669334e-28  1.289560025780278619e-28  1.269410326388873864e-28
6.010000000000000142e+01  1.297099218012179592e-28  1.276522892691970589e-28  1.256580022218270518e-28
6.010999999999999943e+01  1.283982613184003122e-28  1.263617594659409429e-28  1.243879429086367825e-28
6.012000000000000455e+01  1.270998680963152794e-28  1.250842798187787216e-28  1.231307235321374792e-28
6.013000000000000256e+01  1.258146079029288480e-28  1.238197183274028587e-28  1.218862142518899226e-28
6.014000000000000057e+01  1.245423478646736497e-28  1.225679443270196415e-28  1.206542865407668357e-28
6.014999999999999858e+01  1.232829564527004965e-28  1.213288284748368980e-28  1.194348131716681266e-28
6.016000000000000369e+01  1.220363034692638128e-28  1.201022427366831874e-28  1.182276682043667985e-28
6.017000000000000171e+01  1.208022600342503149e-28  1.188880603737680418e-28  1.170327269724924341e-28
6.017999999999999972e+01  1.195806985718351291e-28  1.176861559295667982e-28  1.158498660706372768e-28
6.018999999999999773e+01  1.183714927972822331e-28  1.164964052168476021e-28  1.146789633416029127e-28
6.020000000000000284e+01  1.171745177038726502e-28  1.153186853048241907e-28  1.135198978637691448e-28
6.021000000000000085e+01  1.159896495499707564e-28  1.141528745064438740e-28  1.123725499385973490e-28
6.021999999999999886e+01  1.148167658462127355e-28  1.129988523657957806e-28  1.112368010782503260e-28
6.023000000000000398e+01  1.136557453428324728e-28  1.118564996456543458e-28  1.101125339933467474e-28
6.024000000000000199e+01  1.125064680171158317e-28  1.107256983151481987e-28  1.089996325808375470e-28
6.025000000000000000e+01  1.113688150609740503e-28  1.096063315375474990e-28  1.078979819119992366e-28
6.025999999999999801e+01  1.102426688686521797e-28  1.084982836581820309e-28  1.068074682205561867e-28
6.027000000000000313e+01  1.091279130245559027e-28  1.074014401924776348e-28  1.057279788909184409e-28
6.028000000000000114e+01  1.080244322912073181e-28  1.063156878141176113e-28  1.046594024465425758e-28
6.028999999999999915e+01  1.069321125973144643e-28  1.052409143433172387e-28  1.036016285384040142e-28
6.030000000000000426e+01  1.058508410259684630e-28  1.041770087352228385e-28  1.025545479335916891e-28
6.031000000000000227e+01  1.047805058029605240e-28  1.031238610684287723e-28  1.015180525040184880e-28
6.032000000000000028e+01  1.037209962852102463e-28  1.020813625336042578e-28  1.004920352152392948e-28
6.032999999999999829e+01  1.026722029493186694e-28  1.010494054222419284e-28  9.947639011538964427e-29
6.034000000000000341e+01  1.016340173802325078e-28  1.000278831155168037e-28  9.847101232423182777e-29
6.035000000000000142e+01  1.006063322600280468e-28  9.901669007326131115e-29  9.747579802231610771e-29
6.035999999999999943e+01  9.958904135680098631e-29  9.801572182304609863e-29  9.649064444024431614e-29
6.037000000000000455e+01  9.858203951367516039e-29  9.702487494937624802e-29  9.551544984804924553e-29
6.038000000000000256e+01  9.758522263792296806e-29  9.604404708299813453e-29  9.455011354468059430e-29
6.039000000000000057e+01  9.659848769018938804e-29  9.507313689030732557e-29  9.359453584759131256e-29
6.039999999999999858e+01  9.562173267383180815e-29  9.411204406287153174e-29  9.264861808243669074e-29
6.041000000000000369e+01  9.465485662436425693e-29  9.316066930705426075e-29  9.171226257287311979e-29
6.042000000000000171e+01  9.369775959901206887e-29  9.221891433374925241e-29  9.078537263046412349e-29
6.042999999999999972e+01  9.275034266636578392e-29  9.128668184821004492e-29  8.986785254468203793e-29
6.043999999999999773e+01  9.181250789614655677e-29  9.036387553999096127e-29  8.895960757301745633e-29
6.045000000000000284e+01  9.088415834907109199e-29  8.945040007298527844e-29  8.806054393118501598e-29
6.046000000000000085e+01  8.996519806682303290e-29  8.854616107556773170e-29  8.717056878343163692e-29
6.046999999999999886e+01  8.905553206211980701e-29  8.765106513083086106e-29  8.628959023293675303e-29
6.048000000000000398e+01  8.815506630888526382e-29  8.676501976692583852e-29  8.541751731231589172e-29
6.049000000000000199e+01  8.726370773252256713e-29  8.588793344750124053e-29  8.455425997421926165e-29
6.050000000000000000e+01  8.638136420027873228e-29  8.501971556223228821e-29  8.369972908202085305e-29
6.050999999999999801e+01  8.550794451171445136e-29  8.416027641745294290e-29  8.285383640060744516e-29
6.052000000000000313e+01  8.464335838926543997e-29  8.330952722687888436e-29  8.201649458725734148e-29
6.053000000000000114e+01  8.378751646890369106e-29  8.246738010242754847e-29  8.118761718261467361e-29
6.053999999999999915e+01  8.294033029088715618e-29  8.163374804512609921e-29  8.036711860174970002e-29
6.055000000000000426e+01  8.210171229060792130e-29  8.080854493611560819e-29  7.955491412531443791e-29
6.056000000000000227e+01  8.127157578953423596e-29  7.999168552774713697e-29  7.875091989078752979e-29
6.057000000000000028e+01  8.044983498623750590e-29  7.918308543476234567e-29  7.795505288380333365e-29
6.057999999999999829e+01  7.963640494751708524e-29  7.838266112556959165e-29  7.716723092957383520e-29
6.059000000000000341e+01  7.883120159961098490e-29  7.759032991360364654e-29  7.638737268439390930e-29
6.060000000000000142e+01  7.803414171949905566e-29  7.680600994877798853e-29  7.561539762723636542e-29
6.060999999999999943e+01  7.724514292628857871e-29  7.602962020901689036e-29  7.485122605142617205e-29
6.062000000000000455e+01  7.646412367269209523e-29  7.526108049187832252e-29  7.409477905640384850e-29
6.063000000000000256e+01  7.569100323659154487e-29  7.450031140626193216e-29  7.334597853957248628e-29
6.064000000000000057e+01  7.492570171268293950e-29  7.374723436419601034e-29  7.260474718822206602e-29
6.064999999999999858e+01  7.416814000421097805e-29  7.300177157271274118e-29  7.187100847154104728e-29
6.066000000000000369e+01  7.341823981478408455e-29  7.226384602580277555e-29  7.114468663270557910e-29
6.067000000000000171e+01  7.267592364027571018e-29  7.153338149645424160e-29  7.042570668105191407e-29
6.067999999999999972e+01  7.194111476080195559e-29  7.081030252876702165e-29  6.971399438432274362e-29
6.068999999999999773e+01  7.121373723278607378e-29  7.009453443015228418e-29  6.900947626099724136e-29
6.070000000000000284e+01  7.049371588110011161e-29  6.938600326360785412e-29  6.831207957269567785e-29
6.071000000000000085e+01  6.978097629128900373e-29  6.868463584007416328e-29  6.762173231666374129e-29
6.071999999999999886e+01  6.907544480186832995e-29  6.799035971086386437e-29  6.693836321832811138e-29
6.073000000000000398e+01  6.837704849670474925e-29  6.730310316017103869e-29  6.626190172393178390e-29
6.074000000000000199e+01  6.768571519747366216e-29  6.662279519765756498e-29  6.559227799324370898e-29
6.075000000000000000e+01  6.700137345618831687e-29  6.594936555110901503e-29  6.492942289233803458e-29
6.075999999999999801e+01  6.632395254780995529e-29  6.528274465917052423e-29  6.427326798645126229e-29
6.077000000000000313e+01  6.565338246292978411e-29  6.462286366415299612e-29  6.362374553290879532e-29
6.078000000000000114e+01  6.498959390052735571e-29  6.396965440491477522e-29  6.298078847412532937e-29
6.078999999999999915e+01  6.433251826079849850e-29  6.332304940981089607e-29  6.234433043067270758e-29
6.080000000000000426e+01  6.368208763805908539e-29  6.268298188971827152e-29  6.171430569442062064e-29
6.081000000000000227e+01  6.303823481372154655e-29  6.204938573113041897e-29  6.109064922174746144e-29
6.082000000000000028e+01  6.240089324933733284e-29  6.142219548931905660e-29  6.047329662681590849e-29
6.082999999999999829e+01  6.176999707971558745e-29  6.080134638156872405e-29  5.986218417492060347e-29
6.084000000000000341e+01  6.114548110610774589e-29  6.018677428047780230e-29  5.925724877590088245e-29
6.085000000000000142e+01  6.052728078946411780e-29  5.957841570732909389e-29  5.865842797762239518e-29
6.085999999999999943e+01  5.991533224375479402e-29  5.897620782552415670e-29  5.806565995952068396e-29
6.087000000000000455e+01  5.930957222936138084e-29  5.838008843408717575e-29  5.747888352621375143e-29
6.088000000000000256e+01  5.870993814653618725e-29  5.778999596123518925e-29  5.689803810117933460e-29
6.089000000000000057e+01  5.811636802892338308e-29  5.720586945800901894e-29  5.632306372049236751e-29
6.089999999999999858e+01  5.752880053715024457e-29  5.662764859197312188e-29  5.575390102662990795e-29
6.091000000000000369e+01  5.694717495248080818e-29  5.605527364097703210e-29  5.519049126233637613e-29
6.092000000000000171e+01  5.637143117053606919e-29  5.548868548698182249e-29  5.463277626455329785e-29
6.092999999999999972e+01  5.580150969507349454e-29  5.492782560994519707e-29  5.408069845840620953e-29
6.093999999999999773e+01  5.523735163183407818e-29  5.437263608177270207e-29  5.353420085125679638e-29
6.095000000000000284e+01  5.467889868244903576e-29  5.382305956032766825e-29  5.299322702681259600e-29
6.096000000000000085e+01  5.412609313841034239e-29  5.327903928350396503e-29  5.245772113929850476e-29
6.096999999999999886e+01  5.357887787509849954e-29  5.274051906335481777e-29  5.192762790768366363e-29
6.098000000000000398e+01  5.303719634587471673e-29  5.220744328028506460e-29  5.140289260997013548e-29
6.099000000000000199e+01  5.250099257623207109e-29  5.167975687730147192e-29  5.088346107753936089e-29
6.100000000000000000e+01  5.197021115800323460e-29  5.115740535431822734e-29  5.036927968955223877e-29
6.100999999999999801e+01  5.144479724363006015e-29  5.064033476252374230e-29  4.986029536740989441e-29
6.102000000000000313e+01  5.092469654048927570e-29  5.012849169880239678e-29  4.935645556926804440e-29
6.103000000000000114e+01  5.040985530527760457e-29  4.962182330021443224e-29  4.885770828460928005e-29
6.103999999999999915e+01  4.990022033845032582e-29  4.912027723852889784e-29  4.836400202886644211e-29
6.105000000000000426e+01  4.939573897871909257e-29  4.862380171481420670e-29  4.787528583810353284e-29
6.106000000000000227e+01  4.889635909760564542e-29  4.813234545408423973e-29  4.739150926375102084e-29
6.107000000000000028e+01  4.840202909404757566e-29  4.764585769999508114e-29  4.691262236739031468e-29
6.107999999999999829e+01  4.791269788906184442e-29  4.716428820959900540e-29  4.643857571559543752e-29
6.109000000000000341e+01  4.742831492046060947e-29  4.668758724814925850e-29  4.596932037482425724e-29
6.110000000000000142e+01  4.694883013762230800e-29  4.621570558395999983e-29  4.550480790636344797e-29
6.110999999999999943e+01  4.647419399631262009e-29  4.574859448331427512e-29  4.504499036132151613e-29
6.112000000000000455e+01  4.600435745356046390e-29  4.528620570542689209e-29  4.458982027567536734e-29
